Date-Time, "Internal Temperature", "Reference Temperature", "External temperature", "User Temperature", "FAN", "RESISTOR", "PID"
2022-03-07 14:50:29, "38,88", "39,00", "26,63", "39,00", "0", "0", "0,96"
2022-03-07 14:50:30, "38,94", "39,00", "26,63", "39,00", "40", "0", "-25,90"
2022-03-07 14:50:32, "38,88", "39,00", "26,63", "39,00", "0", "26", "26,00"
2022-03-07 14:50:34, "38,88", "39,00", "26,63", "39,00", "0", "1", "1,02"
2022-03-07 14:50:35, "38,94", "39,00", "26,63", "39,00", "40", "0", "-25,84"
2022-03-07 14:50:37, "39,00", "39,00", "26,63", "39,00", "40", "0", "-27,71"
2022-03-07 14:50:39, "39,00", "39,00", "26,63", "39,00", "40", "0", "-2,71"
2022-03-07 14:50:41, "39,00", "39,00", "26,64", "39,00", "40", "0", "-2,71"
2022-03-07 14:50:42, "38,88", "39,00", "26,64", "39,00", "0", "51", "51,06"
2022-03-07 14:50:44, "38,88", "39,00", "26,63", "39,00", "0", "1", "1,09"
2022-03-07 14:50:46, "38,81", "39,00", "26,64", "39,00", "0", "28", "28,00"
2022-03-07 14:50:47, "38,88", "39,00", "26,64", "39,00", "40", "0", "-23,85"
2022-03-07 14:50:49, "38,88", "39,00", "26,63", "39,00", "0", "1", "1,17"
2022-03-07 14:50:51, "38,94", "39,00", "26,63", "39,00", "40", "0", "-25,69"
2022-03-07 14:50:53, "38,94", "39,00", "26,64", "39,00", "40", "0", "-0,68"
2022-03-07 14:50:55, "38,94", "39,00", "26,65", "39,00", "40", "0", "-0,66"
2022-03-07 14:50:56, "38,94", "39,00", "26,65", "39,00", "40", "0", "-0,65"
2022-03-07 14:50:58, "38,88", "39,00", "26,64", "39,00", "0", "26", "26,25"
2022-03-07 14:51:00, "38,88", "39,00", "26,65", "39,00", "0", "1", "1,27"
2022-03-07 14:51:01, "38,81", "39,00", "26,65", "39,00", "0", "28", "28,19"
2022-03-07 14:51:03, "38,81", "39,00", "26,65", "39,00", "0", "3", "3,22"
2022-03-07 14:51:05, "38,81", "39,00", "26,63", "39,00", "0", "3", "3,26"
2022-03-07 14:51:06, "38,88", "39,00", "26,64", "39,00", "40", "0", "-23,59"
2022-03-07 14:51:08, "38,94", "39,00", "26,64", "39,00", "40", "0", "-25,45"
2022-03-07 14:51:10, "38,94", "39,00", "26,64", "39,00", "40", "0", "-0,44"
2022-03-07 14:51:12, "38,94", "39,00", "26,65", "39,00", "40", "0", "-0,43"
2022-03-07 14:51:13, "38,94", "39,00", "26,64", "39,00", "40", "0", "-0,41"
2022-03-07 14:51:15, "38,94", "39,00", "26,65", "39,00", "40", "0", "-0,40"
2022-03-07 14:51:17, "38,88", "39,00", "26,64", "39,00", "0", "26", "26,50"
2022-03-07 14:51:18, "38,81", "39,00", "26,64", "39,00", "0", "28", "28,41"
2022-03-07 14:51:20, "38,81", "39,00", "26,64", "39,00", "0", "3", "3,45"
2022-03-07 14:51:22, "38,81", "39,00", "26,64", "39,00", "0", "3", "3,49"
2022-03-07 14:51:24, "38,88", "44,00", "26,65", "44,00", "0", "100", "100,00"
2022-03-07 14:51:25, "38,88", "44,00", "26,64", "44,00", "0", "100", "100,00"
2022-03-07 14:51:27, "38,94", "44,00", "26,64", "44,00", "0", "100", "100,00"
2022-03-07 14:51:29, "39,06", "44,00", "26,64", "44,00", "0", "100", "100,00"
2022-03-07 14:51:31, "39,06", "44,00", "26,64", "44,00", "0", "100", "100,00"
