Date-Time, "Internal Temperature", "Reference Temperature", "External temperature", "User Temperature", "FAN", "RESISTOR", "PID"
2022-03-07 12:22:29, "40,00", "38,00", "27,04", "38,00", "40", "0", "-30,00"
2022-03-07 12:22:31, "39,81", "38,00", "27,04", "38,00", "0", "0", "0,62"
2022-03-07 12:22:32, "39,81", "38,00", "27,04", "38,00", "74", "0", "-74,38"
2022-03-07 12:22:34, "39,81", "38,00", "27,04", "38,00", "74", "0", "-74,38"
2022-03-07 12:22:36, "39,81", "38,00", "27,05", "38,00", "74", "0", "-74,38"
2022-03-07 12:22:37, "39,69", "38,00", "27,04", "38,00", "40", "0", "-20,62"
2022-03-07 12:22:39, "39,56", "38,00", "27,05", "38,00", "40", "0", "-16,88"
2022-03-07 12:22:40, "39,56", "38,00", "27,05", "38,00", "66", "0", "-66,88"
2022-03-07 12:22:42, "39,44", "38,00", "27,04", "38,00", "40", "0", "-13,12"
2022-03-07 12:22:43, "39,38", "38,00", "27,05", "38,00", "40", "0", "-36,25"
2022-03-07 12:22:45, "39,38", "38,00", "27,04", "38,00", "61", "0", "-61,25"
2022-03-07 12:22:47, "39,31", "38,00", "27,05", "38,00", "40", "0", "-34,38"
2022-03-07 12:22:48, "39,31", "38,00", "27,04", "38,00", "59", "0", "-59,38"
2022-03-07 12:22:50, "39,19", "38,00", "27,05", "38,00", "40", "0", "-5,62"
2022-03-07 12:22:51, "39,12", "38,00", "27,04", "38,00", "40", "0", "-28,75"
2022-03-07 12:22:53, "39,12", "38,00", "27,04", "38,00", "53", "0", "-53,75"
2022-03-07 12:22:54, "39,00", "38,00", "27,04", "38,00", "40", "0", "0,00"
2022-03-07 12:22:56, "39,00", "38,00", "27,05", "38,00", "50", "0", "-50,00"
2022-03-07 12:22:58, "38,94", "38,00", "27,06", "38,00", "40", "0", "-23,12"
2022-03-07 12:22:59, "38,88", "38,00", "27,05", "38,00", "40", "0", "-21,25"
2022-03-07 12:23:01, "38,88", "38,00", "27,05", "38,00", "46", "0", "-46,25"
2022-03-07 12:23:03, "38,75", "38,00", "27,05", "38,00", "0", "7", "7,50"
2022-03-07 12:23:04, "38,69", "38,00", "27,05", "38,00", "40", "0", "-15,62"
2022-03-07 12:23:06, "38,69", "38,00", "27,07", "38,00", "40", "0", "-40,62"
2022-03-07 12:23:07, "38,69", "38,00", "27,06", "38,00", "40", "0", "-40,62"
2022-03-07 12:23:09, "38,69", "38,00", "27,07", "38,00", "40", "0", "-40,62"
2022-03-07 12:23:11, "38,69", "38,00", "27,05", "38,00", "40", "0", "-40,62"
2022-03-07 12:23:12, "38,56", "38,00", "27,07", "38,00", "0", "13", "13,12"
2022-03-07 12:23:14, "38,56", "38,00", "27,07", "38,00", "40", "0", "-36,88"
2022-03-07 12:23:16, "38,50", "38,00", "27,06", "38,00", "40", "0", "-10,00"
2022-03-07 12:23:17, "38,56", "38,00", "27,05", "38,00", "61", "0", "-61,88"
2022-03-07 12:23:19, "38,56", "38,00", "27,06", "38,00", "40", "0", "-36,88"
2022-03-07 12:23:20, "38,44", "38,00", "27,06", "38,00", "0", "16", "16,88"
2022-03-07 12:23:22, "38,44", "46,00", "27,07", "46,00", "0", "100", "100,00"
2022-03-07 12:23:24, "38,38", "46,00", "27,06", "46,00", "0", "100", "100,00"
2022-03-07 12:23:25, "38,38", "46,00", "27,06", "46,00", "0", "100", "100,00"
2022-03-07 12:23:27, "38,38", "46,00", "27,06", "46,00", "0", "100", "100,00"
2022-03-07 12:23:28, "38,44", "46,00", "27,06", "46,00", "0", "100", "100,00"
2022-03-07 12:23:30, "38,62", "46,00", "27,07", "46,00", "0", "100", "100,00"
2022-03-07 12:23:31, "38,62", "46,00", "27,06", "46,00", "0", "100", "100,00"
2022-03-07 12:23:33, "38,81", "46,00", "27,06", "46,00", "0", "100", "100,00"
2022-03-07 12:23:35, "38,81", "46,00", "27,05", "46,00", "0", "100", "100,00"
2022-03-07 12:23:36, "38,94", "46,00", "27,04", "46,00", "0", "100", "100,00"
2022-03-07 12:23:38, "39,12", "46,00", "27,04", "46,00", "0", "100", "100,00"
2022-03-07 12:23:40, "39,12", "46,00", "27,04", "46,00", "0", "100", "100,00"
2022-03-07 12:23:41, "39,50", "46,00", "27,04", "46,00", "0", "43", "43,89"
2022-03-07 12:23:43, "39,88", "46,00", "27,04", "46,00", "0", "33", "33,86"
2022-03-07 12:23:44, "39,88", "46,00", "27,05", "46,00", "0", "100", "100,00"
2022-03-07 12:23:46, "40,25", "46,00", "27,04", "46,00", "0", "24", "24,99"
2022-03-07 12:23:48, "40,25", "46,00", "27,04", "46,00", "0", "100", "100,00"
2022-03-07 12:23:49, "40,75", "46,00", "27,04", "46,00", "40", "0", "-37,81"
2022-03-07 12:23:51, "41,12", "46,00", "27,05", "46,00", "0", "1", "1,91"
2022-03-07 12:23:52, "41,12", "46,00", "27,04", "46,00", "0", "100", "100,00"
2022-03-07 12:23:54, "41,56", "46,00", "27,05", "46,00", "40", "0", "-34,35"
2022-03-07 12:23:55, "41,56", "46,00", "27,04", "46,00", "0", "100", "100,00"
2022-03-07 12:23:57, "42,00", "46,00", "27,04", "46,00", "45", "0", "-45,79"
2022-03-07 12:23:58, "42,38", "46,00", "27,04", "46,00", "40", "0", "-31,31"
2022-03-07 12:24:00, "42,38", "46,00", "27,05", "46,00", "0", "100", "100,00"
2022-03-07 12:24:01, "42,75", "46,00", "27,04", "46,00", "41", "0", "-41,19"
2022-03-07 12:24:03, "42,75", "46,00", "27,04", "46,00", "0", "100", "100,00"
2022-03-07 12:24:05, "42,94", "46,00", "27,03", "46,00", "0", "29", "29,45"
2022-03-07 12:24:06, "43,19", "46,00", "27,01", "46,00", "40", "0", "-2,49"
2022-03-07 12:24:08, "43,19", "46,00", "26,99", "46,00", "0", "98", "98,07"
2022-03-07 12:24:09, "43,50", "46,00", "27,00", "46,00", "40", "0", "-35,80"
2022-03-07 12:24:11, "43,50", "46,00", "27,01", "46,00", "0", "89", "89,70"
2022-03-07 12:24:13, "43,88", "46,00", "27,00", "46,00", "71", "0", "-71,12"
2022-03-07 12:24:14, "44,25", "46,00", "27,01", "46,00", "82", "0", "-82,03"
2022-03-07 12:24:16, "44,25", "46,00", "27,00", "46,00", "0", "68", "68,32"
2022-03-07 12:24:17, "44,44", "46,00", "26,99", "46,00", "40", "0", "-11,99"
2022-03-07 12:24:19, "44,56", "46,00", "26,98", "46,00", "0", "9", "9,55"
2022-03-07 12:24:21, "44,56", "46,00", "26,99", "46,00", "0", "59", "59,84"
2022-03-07 12:24:22, "44,81", "46,00", "26,99", "46,00", "47", "0", "-47,42"
2022-03-07 12:24:24, "44,81", "46,00", "27,01", "46,00", "0", "52", "52,81"
2022-03-07 12:24:26, "45,19", "46,00", "27,01", "46,00", "100", "0", "-100,00"
2022-03-07 12:24:27, "45,44", "46,00", "27,01", "46,00", "65", "0", "-65,66"
2022-03-07 12:24:29, "45,44", "46,00", "27,01", "46,00", "0", "34", "34,45"
2022-03-07 12:24:30, "45,56", "46,00", "27,02", "46,00", "40", "0", "-19,21"
2022-03-07 12:24:32, "45,56", "46,00", "27,02", "46,00", "0", "30", "30,88"
2022-03-07 12:24:33, "45,56", "46,00", "27,01", "46,00", "0", "30", "30,96"
2022-03-07 12:24:35, "45,81", "54,00", "27,01", "54,00", "0", "100", "100,00"
2022-03-07 12:24:37, "45,81", "54,00", "27,02", "54,00", "0", "100", "100,00"
2022-03-07 12:24:38, "46,06", "54,00", "27,02", "54,00", "0", "100", "100,00"
2022-03-07 12:24:40, "46,38", "54,00", "27,01", "54,00", "0", "100", "100,00"
2022-03-07 12:24:41, "46,38", "54,00", "27,02", "54,00", "0", "100", "100,00"
